"ID Movimiento","Fecha","ID Producto","Nombre Producto","Cantidad","Tipo Movimiento","ID Almacen","Nombre Almacen"
"388","12/22/2023","125","Cereal","73","ENTRADA","7","Almacen_7"
"389","11/13/2023","129","Refrescos","26","SALIDA","8","Almacen_8"
"390","3/3/2023","122","Sal","86","SALIDA","5","Almacen_5"
"391","5/27/2023","129","Refrescos","83","SALIDA","5","Almacen_5"
"392","2/12/2023","117","Mantequilla","84","SALIDA","2","Almacen_2"
"393","9/13/2023","114","Pescado","70","ENTRADA","8","Almacen_8"
"394","8/8/2023","119","Cafe","7","ENTRADA","4","Almacen_4"
"395","10/8/2023","111","Zanahorias","21","SALIDA","9","Almacen_9"
"396","2/4/2023","126","Galletas","97","ENTRADA","1","Almacen_1"
"397","3/22/2023","103","Leche","32","ENTRADA","4","Almacen_4"
"398","9/12/2023","106","Arroz","51","SALIDA","3","Almacen_3"
"399","4/8/2023","119","Cafe","27","ENTRADA","2","Almacen_2"
"400","8/8/2023","101","Platanos","68","SALIDA","9","Almacen_9"
"401","8/5/2023","101","Platanos","88","ENTRADA","8","Almacen_8"
"402","5/3/2023","121","Azucar","23","SALIDA","10","Almacen_10"
"403","1/9/2023","120","Te","23","ENTRADA","5","Almacen_5"
"404","6/21/2023","121","Azucar","37","ENTRADA","4","Almacen_4"
"405","1/21/2023","124","Harina","34","SALIDA","8","Almacen_8"
"406","10/18/2023","126","Galletas","40","SALIDA","5","Almacen_5"
"407","12/28/2023","101","Platanos","89","SALIDA","5","Almacen_5"
"408","6/16/2023","112","Pollo","60","SALIDA","7","Almacen_7"
"409","10/11/2023","114","Pescado","15","SALIDA","9","Almacen_9"
"410","9/24/2023","110","Cebollas","62","SALIDA","2","Almacen_2"
"411","3/25/2023","115","Queso","9","ENTRADA","1","Almacen_1"
"412","8/8/2023","122","Sal","35","SALIDA","8","Almacen_8"
"413","10/9/2023","103","Leche","44","SALIDA","3","Almacen_3"
"414","7/12/2023","120","Te","73","SALIDA","8","Almacen_8"
"415","6/20/2023","118","Aceite de oliva","16","SALIDA","6","Almacen_6"
"416","6/26/2023","129","Refrescos","20","SALIDA","7","Almacen_7"
"417","9/21/2023","108","Tomates","8","ENTRADA","7","Almacen_7"
"418","9/7/2023","124","Harina","40","SALIDA","5","Almacen_5"
"419","11/6/2023","109","Patatas","53","ENTRADA","8","Almacen_8"
"420","12/30/2023","118","Aceite de oliva","10","SALIDA","1","Almacen_1"
"421","11/19/2023","121","Azucar","29","ENTRADA","7","Almacen_7"
"422","7/4/2023","106","Arroz","64","SALIDA","4","Almacen_4"
"423","7/25/2023","116","Yogur","70","SALIDA","7","Almacen_7"
"424","8/7/2023","104","Huevos","37","ENTRADA","5","Almacen_5"
"425","7/4/2023","120","Te","36","ENTRADA","5","Almacen_5"
"426","12/28/2023","126","Galletas","38","ENTRADA","9","Almacen_9"
"427","4/16/2023","108","Tomates","13","SALIDA","8","Almacen_8"
"428","8/27/2023","107","Pasta","20","SALIDA","6","Almacen_6"
"429","7/31/2023","127","Chocolate","33","SALIDA","4","Almacen_4"
"430","10/7/2023","106","Arroz","89","ENTRADA","6","Almacen_6"
"431","5/14/2023","109","Patatas","73","SALIDA","4","Almacen_4"
"432","6/25/2023","106","Arroz","45","SALIDA","9","Almacen_9"
"433","5/2/2023","126","Galletas","94","ENTRADA","5","Almacen_5"
"434","10/17/2023","127","Chocolate","7","SALIDA","8","Almacen_8"
"435","2/25/2023","114","Pescado","15","ENTRADA","2","Almacen_2"
"436","10/22/2023","126","Galletas","37","SALIDA","9","Almacen_9"
"437","3/3/2023","123","Pimienta","98","SALIDA","10","Almacen_10"
"438","9/15/2023","126","Galletas","22","ENTRADA","7","Almacen_7"
"439","2/22/2023","125","Cereal","98","ENTRADA","6","Almacen_6"
"440","5/12/2023","111","Zanahorias","11","ENTRADA","3","Almacen_3"
"441","3/10/2023","120","Te","47","SALIDA","9","Almacen_9"
"442","6/20/2023","117","Mantequilla","9","ENTRADA","8","Almacen_8"
"443","5/31/2023","123","Pimienta","75","ENTRADA","5","Almacen_5"
"444","1/19/2023","127","Chocolate","59","ENTRADA","2","Almacen_2"
"445","10/11/2023","130","Jugo de naranja","62","ENTRADA","8","Almacen_8"
"446","2/9/2023","112","Pollo","33","SALIDA","6","Almacen_6"
"447","5/3/2023","127","Chocolate","72","ENTRADA","6","Almacen_6"
"448","11/14/2023","111","Zanahorias","1","ENTRADA","3","Almacen_3"
"449","9/8/2023","130","Jugo de naranja","97","ENTRADA","1","Almacen_1"
"450","6/24/2023","100","Manzanas","1","ENTRADA","7","Almacen_7"
"451","5/4/2023","129","Refrescos","94","ENTRADA","9","Almacen_9"
"452","7/17/2023","101","Platanos","17","ENTRADA","5","Almacen_5"
"453","11/3/2023","101","Platanos","33","ENTRADA","10","Almacen_10"
"454","5/26/2023","118","Aceite de oliva","16","SALIDA","2","Almacen_2"
"455","1/30/2023","122","Sal","12","SALIDA","5","Almacen_5"
"456","10/4/2023","101","Platanos","52","SALIDA","3","Almacen_3"
"457","3/4/2023","118","Aceite de oliva","74","ENTRADA","2","Almacen_2"
"458","3/30/2023","113","Carne de res","44","ENTRADA","10","Almacen_10"
"459","3/19/2023","100","Manzanas","26","ENTRADA","7","Almacen_7"
"460","2/24/2023","127","Chocolate","11","SALIDA","8","Almacen_8"
"461","7/14/2023","113","Carne de res","8","SALIDA","4","Almacen_4"
"462","10/26/2023","116","Yogur","56","SALIDA","1","Almacen_1"
"463","7/14/2023","108","Tomates","17","SALIDA","9","Almacen_9"
"464","5/19/2023","109","Patatas","33","ENTRADA","9","Almacen_9"
"465","3/26/2023","130","Jugo de naranja","74","ENTRADA","3","Almacen_3"
"466","11/16/2023","111","Zanahorias","56","SALIDA","3","Almacen_3"
"467","11/30/2023","112","Pollo","23","SALIDA","10","Almacen_10"
"468","3/17/2023","116","Yogur","64","SALIDA","5","Almacen_5"
"469","9/11/2023","103","Leche","51","SALIDA","9","Almacen_9"
"470","11/23/2023","121","Azucar","73","ENTRADA","2","Almacen_2"
"471","9/7/2023","116","Yogur","86","SALIDA","4","Almacen_4"
"472","8/13/2023","109","Patatas","75","ENTRADA","2","Almacen_2"
"473","3/1/2023","100","Manzanas","86","ENTRADA","1","Almacen_1"
"474","1/7/2023","122","Sal","97","ENTRADA","2","Almacen_2"
"475","6/14/2023","115","Queso","19","ENTRADA","9","Almacen_9"
"476","7/2/2023","116","Yogur","95","ENTRADA","5","Almacen_5"
"477","1/19/2023","121","Azucar","55","ENTRADA","2","Almacen_2"
"478","1/1/2024","100","Manzanas","66","ENTRADA","2","Almacen_2"
"479","8/15/2023","105","Pan","42","ENTRADA","9","Almacen_9"
"480","10/31/2023","108","Tomates","48","SALIDA","10","Almacen_10"
"481","3/14/2023","126","Galletas","87","SALIDA","2","Almacen_2"
"482","9/6/2023","117","Mantequilla","19","ENTRADA","3","Almacen_3"
"483","2/28/2023","108","Tomates","54","ENTRADA","6","Almacen_6"
"484","11/30/2023","129","Refrescos","46","SALIDA","8","Almacen_8"
"485","3/21/2023","118","Aceite de oliva","3","ENTRADA","4","Almacen_4"
"486","7/28/2023","129","Refrescos","6","SALIDA","7","Almacen_7"
"487","1/9/2023","119","Cafe","83","SALIDA","6","Almacen_6"
"488","3/19/2023","117","Mantequilla","62","ENTRADA","1","Almacen_1"
"489","1/29/2023","128","Helado","61","ENTRADA","7","Almacen_7"
"490","10/24/2023","105","Pan","40","ENTRADA","8","Almacen_8"
"491","1/8/2023","109","Patatas","60","ENTRADA","4","Almacen_4"
"492","7/22/2023","122","Sal","80","SALIDA","6","Almacen_6"
"493","2/21/2023","108","Tomates","76","ENTRADA","8","Almacen_8"
"494","10/18/2023","108","Tomates","39","SALIDA","2","Almacen_2"
"495","3/27/2023","129","Refrescos","35","ENTRADA","9","Almacen_9"
"496","5/27/2023","116","Yogur","76","ENTRADA","2","Almacen_2"
"497","3/5/2023","115","Queso","99","ENTRADA","8","Almacen_8"
"498","7/31/2023","100","Manzanas","98","ENTRADA","10","Almacen_10"
"499","9/6/2023","104","Huevos","28","SALIDA","2","Almacen_2"
"500","7/8/2023","115","Queso","1","ENTRADA","1","Almacen_1"
"501","1/5/2023","102","Naranjas","55","ENTRADA","3","Almacen_3"
"502","8/23/2023","107","Pasta","14","SALIDA","3","Almacen_3"
"503","8/23/2023","125","Cereal","77","SALIDA","1","Almacen_1"
"504","4/21/2023","120","Te","68","ENTRADA","7","Almacen_7"
"505","9/11/2023","129","Refrescos","63","SALIDA","5","Almacen_5"
"506","10/14/2023","107","Pasta","83","ENTRADA","7","Almacen_7"
"507","3/14/2023","119","Cafe","63","SALIDA","9","Almacen_9"
"508","1/31/2023","120","Te","23","SALIDA","3","Almacen_3"
"509","12/28/2023","122","Sal","79","ENTRADA","4","Almacen_4"
"510","9/8/2023","101","Platanos","35","ENTRADA","4","Almacen_4"
"511","1/21/2023","111","Zanahorias","85","SALIDA","5","Almacen_5"
"512","8/12/2023","128","Helado","18","ENTRADA","5","Almacen_5"
"513","5/26/2023","125","Cereal","64","ENTRADA","6","Almacen_6"
"514","12/2/2023","123","Pimienta","57","SALIDA","4","Almacen_4"
"515","11/24/2023","122","Sal","21","ENTRADA","2","Almacen_2"
"516","4/29/2023","119","Cafe","17","ENTRADA","6","Almacen_6"
"517","5/23/2023","125","Cereal","22","SALIDA","5","Almacen_5"
"518","1/26/2023","114","Pescado","17","ENTRADA","2","Almacen_2"
"519","12/7/2023","102","Naranjas","50","SALIDA","10","Almacen_10"
"520","3/2/2023","109","Patatas","30","SALIDA","1","Almacen_1"
"521","8/11/2023","105","Pan","44","SALIDA","8","Almacen_8"
"522","6/9/2023","130","Jugo de naranja","84","ENTRADA","5","Almacen_5"
"523","2/25/2023","102","Naranjas","89","SALIDA","6","Almacen_6"
"524","4/26/2023","108","Tomates","15","SALIDA","8","Almacen_8"
"525","8/5/2023","121","Azucar","16","ENTRADA","6","Almacen_6"
"526","1/31/2023","123","Pimienta","66","ENTRADA","10","Almacen_10"
"527","7/27/2023","124","Harina","63","ENTRADA","9","Almacen_9"
"528","3/31/2023","114","Pescado","25","SALIDA","9","Almacen_9"
"529","11/18/2023","129","Refrescos","22","ENTRADA","10","Almacen_10"
"530","8/1/2023","101","Platanos","25","SALIDA","4","Almacen_4"
"531","6/24/2023","110","Cebollas","14","ENTRADA","9","Almacen_9"
"532","2/2/2023","104","Huevos","94","SALIDA","1","Almacen_1"
"533","5/28/2023","103","Leche","5","SALIDA","9","Almacen_9"
"534","8/29/2023","105","Pan","43","SALIDA","8","Almacen_8"
"535","7/16/2023","123","Pimienta","17","ENTRADA","1","Almacen_1"
"536","10/21/2023","104","Huevos","96","ENTRADA","1","Almacen_1"
"537","1/17/2023","106","Arroz","63","ENTRADA","8","Almacen_8"
"538","5/5/2023","117","Mantequilla","8","ENTRADA","9","Almacen_9"
"539","8/7/2023","123","Pimienta","75","ENTRADA","9","Almacen_9"
"540","7/14/2023","112","Pollo","58","ENTRADA","1","Almacen_1"
"541","1/28/2023","100","Manzanas","79","SALIDA","1","Almacen_1"
"542","6/24/2023","109","Patatas","73","SALIDA","7","Almacen_7"
"543","12/10/2023","115","Queso","92","SALIDA","2","Almacen_2"
"544","7/2/2023","109","Patatas","50","SALIDA","2","Almacen_2"
"545","10/25/2023","103","Leche","25","SALIDA","10","Almacen_10"
"546","8/12/2023","126","Galletas","71","SALIDA","3","Almacen_3"
"547","4/20/2023","107","Pasta","76","SALIDA","3","Almacen_3"
"548","5/31/2023","109","Patatas","5","ENTRADA","6","Almacen_6"
"549","10/10/2023","126","Galletas","45","ENTRADA","5","Almacen_5"
"550","6/6/2023","102","Naranjas","95","SALIDA","2","Almacen_2"
"551","7/13/2023","123","Pimienta","2","SALIDA","4","Almacen_4"
"552","4/30/2023","110","Cebollas","70","SALIDA","3","Almacen_3"
"553","6/5/2023","116","Yogur","25","ENTRADA","1","Almacen_1"
"554","1/11/2023","113","Carne de res","87","SALIDA","7","Almacen_7"
"555","5/28/2023","111","Zanahorias","5","SALIDA","3","Almacen_3"
"556","10/5/2023","130","Jugo de naranja","18","SALIDA","7","Almacen_7"
"557","1/5/2023","108","Tomates","50","ENTRADA","10","Almacen_10"
"558","8/5/2023","100","Manzanas","31","ENTRADA","1","Almacen_1"
"559","12/21/2023","102","Naranjas","70","SALIDA","4","Almacen_4"
"560","2/24/2023","124","Harina","99","SALIDA","10","Almacen_10"
"561","3/15/2023","127","Chocolate","98","SALIDA","6","Almacen_6"
"562","3/5/2023","112","Pollo","10","SALIDA","8","Almacen_8"
"563","8/7/2023","119","Cafe","79","ENTRADA","1","Almacen_1"
"564","6/12/2023","116","Yogur","23","SALIDA","5","Almacen_5"
"565","8/12/2023","115","Queso","24","SALIDA","1","Almacen_1"
"566","12/2/2023","119","Cafe","58","SALIDA","3","Almacen_3"
"567","11/21/2023","107","Pasta","10","ENTRADA","1","Almacen_1"
"568","1/15/2023","111","Zanahorias","70","SALIDA","7","Almacen_7"
"569","10/24/2023","104","Huevos","39","SALIDA","2","Almacen_2"
"570","4/30/2023","105","Pan","35","ENTRADA","2","Almacen_2"
"571","9/4/2023","117","Mantequilla","42","SALIDA","1","Almacen_1"
"572","2/11/2023","110","Cebollas","69","ENTRADA","3","Almacen_3"
"573","9/20/2023","116","Yogur","95","SALIDA","1","Almacen_1"
"574","6/6/2023","130","Jugo de naranja","42","ENTRADA","10","Almacen_10"
"575","7/29/2023","111","Zanahorias","27","SALIDA","2","Almacen_2"
"576","3/23/2023","127","Chocolate","51","SALIDA","5","Almacen_5"
"577","8/13/2023","128","Helado","90","ENTRADA","1","Almacen_1"
"578","5/12/2023","107","Pasta","53","ENTRADA","8","Almacen_8"
"579","6/7/2023","125","Cereal","12","SALIDA","8","Almacen_8"
"580","6/15/2023","118","Aceite de oliva","2","SALIDA","4","Almacen_4"
"581","1/4/2023","113","Carne de res","34","ENTRADA","2","Almacen_2"
"582","12/6/2023","108","Tomates","81","ENTRADA","2","Almacen_2"
"583","10/15/2023","119","Cafe","3","ENTRADA","2","Almacen_2"
"584","9/4/2023","116","Yogur","70","ENTRADA","4","Almacen_4"
"585","8/27/2023","116","Yogur","69","ENTRADA","2","Almacen_2"
"586","1/8/2023","100","Manzanas","24","ENTRADA","2","Almacen_2"
"587","11/19/2023","127","Chocolate","69","SALIDA","2","Almacen_2"
"588","8/24/2023","119","Cafe","58","ENTRADA","1","Almacen_1"
"589","8/12/2023","110","Cebollas","42","SALIDA","5","Almacen_5"
"590","8/13/2023","120","Te","33","ENTRADA","3","Almacen_3"
"591","7/15/2023","107","Pasta","45","ENTRADA","2","Almacen_2"
"592","10/5/2023","126","Galletas","5","SALIDA","1","Almacen_1"
"593","7/27/2023","104","Huevos","44","ENTRADA","2","Almacen_2"
"594","10/17/2023","126","Galletas","20","SALIDA","4","Almacen_4"
"595","8/28/2023","126","Galletas","1","ENTRADA","5","Almacen_5"
"596","2/21/2023","128","Helado","6","ENTRADA","9","Almacen_9"
"597","3/28/2023","100","Manzanas","64","SALIDA","7","Almacen_7"
"598","9/19/2023","121","Azucar","2","ENTRADA","3","Almacen_3"
"599","12/5/2023","123","Pimienta","91","ENTRADA","9","Almacen_9"
"600","12/11/2023","124","Harina","46","SALIDA","6","Almacen_6"
"601","4/7/2023","106","Arroz","45","ENTRADA","9","Almacen_9"
"602","9/25/2023","113","Carne de res","51","SALIDA","9","Almacen_9"
"603","1/2/2023","105","Pan","32","ENTRADA","9","Almacen_9"
"604","1/17/2023","124","Harina","63","ENTRADA","6","Almacen_6"
"605","2/8/2023","115","Queso","89","SALIDA","7","Almacen_7"
"606","11/29/2023","113","Carne de res","14","ENTRADA","3","Almacen_3"
"607","4/9/2023","120","Te","53","ENTRADA","1","Almacen_1"
"608","12/24/2023","121","Azucar","73","ENTRADA","1","Almacen_1"
"609","6/20/2023","111","Zanahorias","79","SALIDA","4","Almacen_4"
"610","8/14/2023","129","Refrescos","93","SALIDA","2","Almacen_2"
"611","10/23/2023","110","Cebollas","51","ENTRADA","4","Almacen_4"
"612","10/26/2023","107","Pasta","87","SALIDA","5","Almacen_5"
"613","8/31/2023","123","Pimienta","34","SALIDA","3","Almacen_3"
"614","7/18/2023","111","Zanahorias","18","SALIDA","1","Almacen_1"
"615","3/21/2023","114","Pescado","64","SALIDA","6","Almacen_6"
"616","4/26/2023","106","Arroz","48","ENTRADA","4","Almacen_4"
"617","4/25/2023","101","Platanos","27","SALIDA","6","Almacen_6"
"618","6/15/2023","117","Mantequilla","3","ENTRADA","3","Almacen_3"
"619","9/29/2023","104","Huevos","4","SALIDA","1","Almacen_1"
"620","12/1/2023","125","Cereal","72","ENTRADA","4","Almacen_4"
"621","10/1/2023","105","Pan","35","ENTRADA","1","Almacen_1"
"622","3/25/2023","108","Tomates","18","SALIDA","2","Almacen_2"
"623","10/2/2023","121","Azucar","9","SALIDA","3","Almacen_3"
"624","10/25/2023","120","Te","57","ENTRADA","10","Almacen_10"
"625","8/20/2023","103","Leche","98","ENTRADA","2","Almacen_2"
"626","2/14/2023","102","Naranjas","10","SALIDA","4","Almacen_4"
"627","5/29/2023","113","Carne de res","14","ENTRADA","7","Almacen_7"
"628","4/14/2023","112","Pollo","10","ENTRADA","4","Almacen_4"
"629","11/8/2023","106","Arroz","26","SALIDA","9","Almacen_9"
"630","12/8/2023","124","Harina","95","SALIDA","3","Almacen_3"
"631","10/10/2023","115","Queso","37","ENTRADA","2","Almacen_2"
"632","3/14/2023","129","Refrescos","42","SALIDA","9","Almacen_9"
"633","4/22/2023","114","Pescado","68","SALIDA","10","Almacen_10"
"634","1/9/2023","125","Cereal","87","ENTRADA","3","Almacen_3"
"635","5/21/2023","108","Tomates","29","ENTRADA","3","Almacen_3"
"636","10/30/2023","125","Cereal","50","SALIDA","1","Almacen_1"
"637","9/21/2023","115","Queso","45","ENTRADA","9","Almacen_9"
"638","4/14/2023","114","Pescado","25","SALIDA","10","Almacen_10"
"639","7/7/2023","109","Patatas","94","ENTRADA","4","Almacen_4"
"640","4/1/2023","128","Helado","4","ENTRADA","10","Almacen_10"
"641","1/28/2023","117","Mantequilla","75","SALIDA","8","Almacen_8"
"642","4/7/2023","126","Galletas","71","ENTRADA","1","Almacen_1"
"643","12/19/2023","102","Naranjas","52","SALIDA","9","Almacen_9"
"644","2/1/2023","117","Mantequilla","78","SALIDA","9","Almacen_9"
"645","6/8/2023","100","Manzanas","92","SALIDA","3","Almacen_3"
"646","12/31/2023","109","Patatas","95","ENTRADA","1","Almacen_1"
"647","3/30/2023","101","Platanos","39","SALIDA","10","Almacen_10"
"648","6/10/2023","105","Pan","41","ENTRADA","4","Almacen_4"
"649","7/17/2023","108","Tomates","2","ENTRADA","2","Almacen_2"
"650","3/4/2023","112","Pollo","87","SALIDA","7","Almacen_7"
"651","7/30/2023","119","Cafe","84","SALIDA","6","Almacen_6"
"652","9/27/2023","100","Manzanas","18","ENTRADA","2","Almacen_2"
"653","11/24/2023","104","Huevos","17","SALIDA","7","Almacen_7"
"654","8/26/2023","102","Naranjas","48","ENTRADA","6","Almacen_6"
"655","4/22/2023","128","Helado","58","ENTRADA","6","Almacen_6"
"656","10/16/2023","112","Pollo","22","SALIDA","2","Almacen_2"
"657","8/18/2023","108","Tomates","14","SALIDA","1","Almacen_1"
"658","6/27/2023","129","Refrescos","44","ENTRADA","1","Almacen_1"
"659","12/27/2023","118","Aceite de oliva","70","ENTRADA","9","Almacen_9"
"660","10/19/2023","111","Zanahorias","91","ENTRADA","5","Almacen_5"
"661","11/22/2023","124","Harina","54","ENTRADA","4","Almacen_4"
"662","10/18/2023","118","Aceite de oliva","88","SALIDA","10","Almacen_10"
"663","8/8/2023","127","Chocolate","45","SALIDA","7","Almacen_7"
"664","10/1/2023","102","Naranjas","95","SALIDA","8","Almacen_8"
"665","11/11/2023","126","Galletas","79","SALIDA","8","Almacen_8"
"666","7/2/2023","130","Jugo de naranja","86","ENTRADA","8","Almacen_8"
"667","10/16/2023","123","Pimienta","51","SALIDA","10","Almacen_10"
"668","8/4/2023","129","Refrescos","17","ENTRADA","9","Almacen_9"
"669","4/6/2023","100","Manzanas","75","ENTRADA","8","Almacen_8"
"670","8/23/2023","110","Cebollas","51","SALIDA","5","Almacen_5"
"671","4/6/2023","102","Naranjas","86","ENTRADA","1","Almacen_1"
"672","8/6/2023","128","Helado","69","ENTRADA","8","Almacen_8"
"673","5/19/2023","115","Queso","1","SALIDA","5","Almacen_5"
"674","4/18/2023","107","Pasta","89","ENTRADA","7","Almacen_7"
"675","6/4/2023","117","Mantequilla","87","ENTRADA","8","Almacen_8"
"676","4/15/2023","119","Cafe","20","ENTRADA","10","Almacen_10"
"677","12/9/2023","105","Pan","96","SALIDA","3","Almacen_3"
"678","11/25/2023","112","Pollo","15","ENTRADA","5","Almacen_5"
"679","4/13/2023","123","Pimienta","88","ENTRADA","6","Almacen_6"
"680","2/12/2023","110","Cebollas","33","ENTRADA","9","Almacen_9"
"681","7/14/2023","121","Azucar","21","ENTRADA","2","Almacen_2"
"682","2/26/2023","124","Harina","17","ENTRADA","6","Almacen_6"
"683","5/6/2023","102","Naranjas","61","SALIDA","3","Almacen_3"
"684","1/31/2023","121","Azucar","91","SALIDA","7","Almacen_7"
"685","10/13/2023","106","Arroz","47","ENTRADA","7","Almacen_7"
"686","10/27/2023","104","Huevos","70","SALIDA","4","Almacen_4"
"687","7/12/2023","110","Cebollas","55","ENTRADA","1","Almacen_1"
"688","9/11/2023","109","Patatas","69","ENTRADA","1","Almacen_1"
"689","1/14/2023","124","Harina","29","SALIDA","8","Almacen_8"
"690","3/22/2023","127","Chocolate","3","SALIDA","3","Almacen_3"
"691","7/21/2023","106","Arroz","53","SALIDA","9","Almacen_9"
"692","10/10/2023","116","Yogur","19","ENTRADA","10","Almacen_10"
"693","9/5/2023","114","Pescado","53","ENTRADA","2","Almacen_2"
"694","7/23/2023","105","Pan","1","ENTRADA","7","Almacen_7"
"695","1/22/2023","108","Tomates","4","SALIDA","5","Almacen_5"
"696","7/1/2023","122","Sal","84","SALIDA","2","Almacen_2"
"697","9/14/2023","121","Azucar","61","ENTRADA","5","Almacen_5"
